node,biogrid_degree_centrality,biogrid_closeness_centrality,biogrid_betweenness_centrality,string_degree_centrality,string_closeness_centrality,string_betweenness_centrality,intact_degree_centrality,intact_closeness_centrality,biogrid_clustering_coefficient,intact_clustering_coefficient,string_clustering_coefficient
Q9UJK0,0.000397814,0.296159958,3.7e-06,0.015293872,0.002685688,6.95e-06,0.000172358,0.716405142,0.0035650623885918,0.0039525691699604,0.1923886109682547
Q9NP81,0.000573321,0.590046702,7.4e-07,0.049274455,0.003015788,6.28e-05,0.000269778,0.808268822,0.1301020408163265,0.0888888888888888,0.256176195697108
P09228,0.000444616,0.27281297,2.34e-06,0.010804886,0.002638333,1.69e-05,0.000179852,0.686171525,0.0042674253200568,0.036231884057971,0.1087660053468411
P07197,0.000936034,0.604222869,3.71e-06,0.069579288,0.003120825,0.000103912,0.000389679,0.834762559,0.0594936708860759,0.0867269984917043,0.2381102032264823
O43615,0.001532755,0.59072172,5.11e-06,0.057834847,0.003040633,0.000148982,0.000577025,0.860647059,0.2358191426893717,0.0700615174299384,0.1796754489807232
Q9Y666,0.001053038,0.526600755,1.83e-05,0.032414657,0.00300964,3.84e-05,0.000179852,0.822747064,0.0736579275905118,0.0434782608695652,0.1118383460599449
Q92824,0.000397814,0.270568343,5.05e-07,0.044367888,0.003067085,0.000107636,0.000232309,0.711892147,0.0463458110516934,0.1075268817204301,0.1473761518741772
O60488,0.000737127,0.590405937,2.58e-06,0.05945297,0.003099372,7.54e-05,0.00035221,0.868565293,0.043010752688172,0.0962072155411655,0.1429305452475038
O75935,0.000877532,0.458564025,1.32e-05,0.024898215,0.002853123,4.01e-05,0.000164864,0.881456171,0.045045045045045,0.0952380952380952,0.1535154942480136
P35227,0.000468017,0.280227378,1.08e-06,0.029909176,0.002936838,4.18e-05,0.000419655,0.737178577,0.2923076923076923,0.1032467532467532,0.212621584349333
Q6YN16,0.000737127,0.604103848,5.02e-06,0.055955737,0.003090102,4.94e-05,0.000337223,0.900164442,0.3589349718381976,0.108080808080808,0.1563314380478559
Q92665,0.002421987,0.603491803,0.000149347,0.030065769,0.002865946,5.17e-06,0.000981693,0.872320642,0.2428591529477979,0.14221961244862,0.2480857487922705
Q04446,0.000245709,0.551701551,1.75e-06,0.045829419,0.003016248,6.6e-05,0.000149877,0.8120817,0.0476190476190476,0.0631578947368421,0.1475832655849435
Q12840,0.000432916,0.434635178,1.71e-05,0.109771375,0.003189897,0.000295342,0.000397173,0.854424463,0.0735735735735735,0.0624092888243831,0.1694023263400162
Q13627,0.000397814,0.286459199,1.73e-06,0.095678046,0.003174403,0.000204664,0.001243977,0.86130957,0.0552584670231729,0.0220518437385907,0.1542058857863001
O43303,0.000748827,0.277005278,2.86e-06,0.028447646,0.002911163,3.29e-05,0.000577025,0.835382605,0.0788690476190476,0.0724538619275461,0.193787101996762
Q9NQX7,0.000725426,0.300812044,2.2e-06,0.031422904,0.003029764,7.13e-05,0.00019484,0.792820183,0.1094658910629296,0.0553846153846153,0.1232663169357825
Q9BXW9,0.000702025,0.590027887,1.07e-06,0.052406305,0.002998611,2.3e-05,0.000434643,0.838330094,0.0299435028248587,0.0604960677555958,0.2752082398223656
Q96B02,0.000479717,0.18921181,1.38e-05,0.039722309,0.00300368,4.69e-05,0.000532062,0.731815576,0.0073170731707317,0.0140845070422535,0.2309599557369112
P05787,0.00250389,0.390994832,6.39e-05,0.061958451,0.003096901,0.000102956,0.00080184,0.851477784,0.0334342503619849,0.0412625639217069,0.2152492360322834
Q9NYZ3,0.000526519,0.583018778,2.93e-06,0.035911891,0.002884205,2.2e-05,0.001169038,0.840000103,0.0292929292929292,0.0590570719602977,0.2497757354185708
Q9NWH9,0.000772228,0.31483729,3.63e-06,0.030587744,0.002937786,1.15e-05,0.000337223,0.76078065,0.0368298368298368,0.0232323232323232,0.2333537528076777
Q96SI9,0.000854131,0.309195428,3.94e-06,0.031840484,0.002956277,6.95e-05,0.000412161,0.80456193,0.169710806697108,0.0767676767676767,0.1448275862068965
Q9UHR5,0.000257409,0.30790056,7.42e-05,0.030692139,0.00291349,2.25e-05,0.000284766,0.779182956,0.0865800865800865,0.081081081081081,0.2680295286768881
P21281,0.001450852,0.584746721,1.25e-05,0.055277169,0.003076578,6.76e-05,0.000479606,0.889282493,0.0920535011801731,0.0803571428571428,0.173463212967971
Q6UB99,0.000245709,0.197494109,1.58e-07,0.029491596,0.002894636,5.14e-06,0.000164864,0.811096251,0.1809523809523809,0.0562770562770562,0.17830289336597
Q9UQR1,0.000257409,0.298923526,1.23e-06,0.02458503,0.002993735,3.5e-05,0.000404667,0.823097348,0.0865800865800865,0.1132075471698113,0.1857252563581334
P82094,0.000456316,0.604086637,1.88e-06,0.030222361,0.002931304,6.05e-05,0.000179852,0.83702253,0.1201079622132253,0.0543478260869565,0.1071349600492437
Q9BXJ8,0.000351013,0.297499127,4.69e-07,0.008508195,0.002515527,1.05e-05,0.000284766,0.745373008,0.0735632183908046,0.1095305832147937,0.1066424297508142
P61024,0.000315911,0.273452828,1.37e-06,0.052145318,0.003013007,7.32e-05,0.000569532,0.726372136,0.1196581196581196,0.0652631578947368,0.2484929819599158
Q9P0U4,0.000877532,0.302314882,5.56e-06,0.039513519,0.002982118,6.22e-05,0.000307247,0.784987879,0.1183409436834094,0.1646341463414634,0.2494775394379093
P43630,0.000222308,0.295197031,2.96e-06,0.015085082,0.002630385,3.76e-06,0.000187346,0.788416068,0.0058479532163742,0.04,0.4749134948096886
Q8IU81,0.000304211,0.527352971,9.62e-07,0.018321328,0.002900516,1.18e-05,0.00025479,0.79755897,0.0215384615384615,0.0819964349376114,0.1165486365486365
Q8WWF5,0.000854131,0.293979104,1.38e-05,0.022027351,0.00280188,6.69e-06,0.000614495,0.726983764,0.0232115677321156,0.0102378801565793,0.315610541365064
Q9HAF1,0.000620122,0.294159635,2.45e-06,0.022966907,0.002774682,2.4e-05,0.000239803,0.776730077,0.1937590711175617,0.1209677419354838,0.2805239179954442
O60573,0.000725426,0.338766091,6.13e-06,0.057730452,0.00307974,5.65e-05,0.001154051,0.882702765,0.0782654680063458,0.1661149308208131,0.2259170464680517
Q96F86,0.000468017,0.306541973,3.22e-06,0.042019,0.00303645,4.25e-05,0.000592013,0.859628348,0.0217948717948717,0.1937682570593963,0.2252340780569203
Q96KB5,0.000573321,0.291994896,6.01e-06,0.072241361,0.00317998,0.000209867,0.000269778,0.859985083,0.0068027210884353,0.0444444444444444,0.1777404402760188
P26196,0.000608422,0.521113331,7.27e-06,0.106743919,0.003184067,0.00023218,0.001768545,0.867988745,0.1402714932126696,0.0767039307609087,0.2086842520777611
Q9Y6N5,0.000491418,0.312524813,3.51e-06,0.03486794,0.003017133,2.72e-05,0.000517075,0.857550954,0.0743321718931475,0.0255754475703324,0.1696442198062645
Q8N344,0.000362713,0.309846725,7.06e-07,0.013049379,0.002783057,1.46e-05,0.000232309,0.769539222,0.0709677419354838,0.1032258064516129,0.1764176706827309
Q07002,0.000397814,0.30186728,1.24e-06,0.084298987,0.003183933,0.000103447,0.000816828,0.771829792,0.0463458110516934,0.0438328236493374,0.1801097977833277
Q8NBJ7,0.000409515,0.28033031,3.2e-06,0.015450465,0.002788428,1.7e-05,0.000164864,0.765335588,0.1193277310924369,0.0649350649350649,0.1364635822262941
O75752,0.000292511,0.273082194,1.87e-06,0.013623552,0.002701762,2.33e-05,0.000157371,0.689324205,0.02,0.0142857142857142,0.090893015030946
Q9H425,0.000690325,0.570341809,3.91e-06,0.002348888,0.002289455,5.56e-08,0.000179852,0.85157416,0.0870835768556399,0.0797101449275362,0.1
Q9HD42,0.000538219,0.313684729,3.59e-06,0.043532728,0.003038163,3.16e-05,0.000434643,0.819476382,0.0048309178743961,0.0949788263762855,0.2045480062528608
Q9BXB5,0.000339312,0.543802325,8.62e-07,0.026359745,0.002897195,0.000113665,0.000187346,0.807631553,0.1280788177339901,0.1133333333333333,0.107040704070407
P17677,0.000339312,0.309446228,4.98e-06,0.078296273,0.003123274,0.000113498,0.000172358,0.722325664,0.0197044334975369,0.0237154150197628,0.2349601956860129
O43167,0.000889232,0.384066164,3.73e-06,0.022758117,0.002943379,6.87e-05,0.000666951,0.754287712,0.2557894736842105,0.0554136874361593,0.129484340398608
Q9NZR1,0.000573321,0.603188371,7.22e-05,0.03424157,0.003007514,2.62e-05,0.000202334,0.828561102,0.0527210884353741,0.0484330484330484,0.2091044498231241
O95070,0.000456316,0.298082222,9.61e-07,0.028186658,0.002888677,3.5e-05,0.000764371,0.87955513,0.1241565452091768,0.0397980974568045,0.1411255411255411
P67775,0.001076439,0.499208457,0.000141512,0.131485541,0.003245061,0.000343316,0.001873459,0.860830422,0.0167224080267558,0.0448835341365461,0.1552036137743932
O75170,0.000854131,0.312197112,4.61e-06,0.03403278,0.003001128,3.37e-05,0.000239803,0.790113211,0.032724505327245,0.1391129032258064,0.1395493483362076
Q13444,0.000198907,0.292525907,3.57e-08,0.027977868,0.002970472,4.22e-05,0.000337223,0.729735463,0.0514705882352941,0.0434343434343434,0.1379620588645557
Q6J9G0,0.001275346,0.597161759,1.48e-05,0.017381773,0.002918673,5.25e-06,0.001056631,0.841210879,0.0205572545022086,0.0198581560283687,0.1580918267665255
Q9Y6A5,0.000585021,0.507795698,7.43e-05,0.045672826,0.003006868,4.22e-05,0.000592013,0.835613874,0.030204081632653,0.0262901655306718,0.2258149722131415
O00308,0.00081903,0.300621825,1.25e-05,0.102985698,0.003163937,0.000199565,0.000914248,0.799566061,0.0687370600414078,0.0234385584609131,0.1494465342982186
Q8NEF9,0.000479717,0.312291417,8.28e-07,0.010491701,0.002641645,1.91e-06,0.000202334,0.781262332,0.1591591591591591,0.0683760683760683,0.186318407960199
O95202,0.001825266,0.30146191,1.33e-05,0.031422904,0.002907065,2.65e-05,0.000419655,0.848422203,0.153763440860215,0.0902597402597402,0.1562401534540992
Q92838,0.000994536,0.311559186,4.74e-05,0.038521766,0.003016142,4.87e-05,0.000172358,0.548374268,0.0146299483648881,0.0553359683794466,0.1914742620967593
Q9P2Y4,0.000643523,0.295841156,1.74e-05,0.020826809,0.002945829,1.92e-05,0.000382186,0.7469215,0.2303030303030303,0.0792156862745098,0.1816601806022594
P51948,0.000421215,0.286055627,6.68e-06,0.037321224,0.002921129,2.3e-05,0.000389679,0.853420421,0.0238095238095238,0.0603318250377073,0.2136921901627784
Q96K58,0.002234781,0.31131353,3.81e-06,0.013727947,0.002864633,1.02e-05,0.00025479,0.723628896,0.3469275282446955,0.106951871657754,0.1584477403999651
Q9NTZ6,0.000631823,0.526319962,1.42e-05,0.035337718,0.002996328,3.88e-05,0.00025479,0.798735195,0.0167714884696016,0.0142602495543672,0.2320190887399159
Q92567,0.000596722,0.307526135,4.51e-06,0.00923896,0.002625088,7.68e-06,0.000187346,0.648860599,0.1152941176470588,0.1233333333333333,0.0973292244478685
P40121,0.000432916,0.552382662,2.68e-06,0.020304833,0.002926268,2.7e-05,0.000157371,0.835882782,0.063063063063063,0.0857142857142857,0.2010971828373042
Q9NRW1,0.000713726,0.555545571,6.97e-06,0.07459025,0.003151791,0.00021663,0.00035221,0.83488622,0.0464480874316939,0.03422756706753,0.1904859914574647
P35251,0.000620122,0.531565488,1.17e-06,0.039983297,0.002922318,7.18e-06,0.000442136,0.81634547,0.1313497822931785,0.1127995324371712,0.3168688885475861
P55081,0.001170042,0.298828342,5.84e-06,0.04917006,0.003002135,4.11e-05,0.001101594,0.820113111,0.2323580034423407,0.0549808964681763,0.2803743589396472
Q96SB3,0.00084243,0.604150628,2.74e-05,0.071458399,0.00313432,0.000114414,0.000487099,0.889781407,0.0262128325508607,0.098076923076923,0.1656040820336695
Q9BTE1,0.000327612,0.301970314,8.68e-07,0.029230609,0.00291288,5.36e-05,0.000239803,0.75294939,0.1904761904761904,0.1854838709677419,0.1039292103245591
P00568,0.000222308,0.289667335,5.45e-07,0.051153565,0.00305388,0.000111184,0.000209827,0.739357233,0.2456140350877192,0.0396825396825396,0.1969043797294198
O95926,0.000514819,0.304937955,1.82e-06,0.036747051,0.002869826,5.56e-05,0.000322235,0.745900115,0.4587737843551797,0.3078626799557032,0.2347972972972972
Q9UPN4,0.000807329,0.272675155,5.06e-06,0.017172983,0.002778013,1.86e-05,0.000509581,0.855361403,0.0630861040068201,0.165496049165935,0.1572948328267477
P12532,0.000503118,0.60343257,0.000239558,0.054755194,0.003144019,7.11e-05,0.000382186,0.844639969,0.1118493909191583,0.0588235294117647,0.1737696388417904
P52790,0.000222308,0.262750543,1.27e-06,0.054963984,0.003072464,7.68e-05,0.000202334,0.728121242,0.0175438596491228,0.037037037037037,0.1940337041731211
O76041,0.000222308,0.294021861,7.88e-07,0.035598706,0.003033125,9.24e-05,0.000464618,0.839369034,0.1052631578947368,0.0613432046536224,0.1230293556568958
Q9BWG4,0.000257409,0.272229328,1.07e-06,0.008351602,0.002614447,1.2e-05,0.000232309,0.729577901,0.2987012987012987,0.1741935483870967,0.0911163522012578
P07942,0.000877532,0.503120682,6.56e-06,0.044211296,0.003033807,8.11e-05,0.000397173,0.738818957,0.0627027027027027,0.0101596516690856,0.1914474951225434
Q15773,0.000362713,0.419733095,8.52e-07,0.020148241,0.002890294,1.93e-05,0.001041643,0.813362688,0.1118279569892473,0.0727765613596079,0.1260211291299374
P25440,0.000526519,0.546876507,1.89e-06,0.090719282,0.003157455,0.000209296,0.000314741,0.819346254,0.1051282051282051,0.0627177700348432,0.1932428502245515
Q01628,0.004925878,0.296450851,0.000141029,0.025942165,0.002918619,2.5e-05,0.000217321,0.629691502,0.0209931003280171,0.0541871921182266,0.2628837541377296
Q8WXX5,0.001684861,0.59535127,8.6e-05,0.048282702,0.003009478,4.98e-05,0.000577025,0.869311794,0.0959595959595959,0.0543403964456596,0.2521165321165321
Q5JTH9,0.001626359,0.60415352,4.86e-06,0.049483245,0.002945877,1.96e-05,0.000749384,0.876604416,0.2122823480346158,0.107070707070707,0.3174359179999911
Q9NNW5,0.001298747,0.591504776,4.28e-05,0.030900929,0.002874843,6.55e-05,0.000809334,0.874960246,0.0912366912366912,0.0524402907580477,0.1881087940732611
P23588,0.000315911,0.554098126,2.44e-06,0.080279779,0.003133983,9.13e-05,0.000554544,0.888401567,0.0142450142450142,0.0592373195112921,0.2436323610160471
Q6P5Z2,0.001216844,0.287755236,3.08e-05,0.042123395,0.003085024,2.67e-05,0.001116582,0.870653277,0.0222180731889469,0.0613096317794304,0.2543685678354104
P80188,0.001017937,0.283994014,5.55e-06,0.056634304,0.003028862,7.93e-05,0.000517075,0.667305634,0.0144346431435445,0.0183290707587382,0.247989184960974
Q5BKU9,0.000608422,0.313242589,2.54e-06,0.004280196,0.002475375,8.73e-07,0.000277272,0.688173443,0.1093514328808446,0.0285285285285285,0.1333935561577838
P17066,0.000702025,0.294985484,2.97e-06,0.116661447,0.003228584,0.000393429,0.000921742,0.903034778,0.031638418079096,0.0583766493402638,0.1822699424593279
O43156,0.000655224,0.55453432,6.22e-06,0.024741622,0.002922378,6.44e-05,0.000322235,0.80923969,0.0246753246753246,0.1351052048726467,0.1860019089927833
O00214,0.001275346,0.30861671,1e-05,0.029126214,0.002993395,2.87e-05,0.00080184,0.782402169,0.0191980971797485,0.0070534297302063,0.1225909409728255
Q9UHB6,0.000479717,0.604071156,2.43e-06,0.047551937,0.003093533,4.08e-05,0.002218176,0.907112584,0.0573170731707317,0.0993128721942281,0.1996887854187524
Q13137,0.00026911,0.299288248,4.64e-07,0.032101472,0.002900883,2e-05,0.001791027,0.892889506,0.0276679841897233,0.0165957596427692,0.1797251132120441
Q9NQU5,0.000538219,0.267564256,3.13e-05,0.049117862,0.003089386,0.000134962,0.000419655,0.797684352,0.0222222222222222,0.0688311688311688,0.2246184457458113
Q9HC98,0.000421215,0.441693687,1.24e-06,0.0336152,0.003005373,2.33e-05,0.000577025,0.807147968,0.0396825396825396,0.0502392344497607,0.164576953913623
Q9Y5F2,0.000643523,0.310060231,7.95e-06,0.00882138,0.002731507,1.04e-05,0.000359704,0.751312625,0.0067340067340067,0.0026595744680851,0.1432797971259509
Q8WWC4,0.000444616,0.590392455,2.05e-06,0.010909281,0.00261762,7.77e-06,0.000726902,0.846624231,0.2631578947368421,0.1323024054982818,0.2978008833271991
Q9UPV9,0.000397814,0.296252938,7.12e-07,0.022966907,0.002870515,1.73e-05,0.000149877,0.7888249,0.1586452762923351,0.1368421052631579,0.1539138537999586
Q96LR5,0.00028081,0.274243524,4.81e-07,0.068222153,0.003125759,0.00016972,0.000434643,0.767321957,0.0072463768115942,0.0453720508166969,0.1794343334454246
Q9UJV9,0.000339312,0.303764538,6.86e-07,0.038260779,0.002944109,2.48e-05,0.001371372,0.858017299,0.1477832512315271,0.0964991292860145,0.2507436316060206
Q14554,0.00081903,0.551879842,2.63e-05,0.040035494,0.003054984,3.26e-05,0.000239803,0.759955032,0.0356107660455486,0.0120967741935483,0.1685928356725365
Q9BZF9,0.000585021,0.590425776,5.28e-06,0.031422904,0.003071971,2.42e-05,0.000577025,0.834759365,0.0440816326530612,0.0673274094326726,0.1446924008159159
Q9NUQ3,0.000631823,0.513039784,8.19e-06,0.024846017,0.002849124,3.37e-05,0.000239803,0.880905065,0.0433263452131376,0.2056451612903226,0.1327288810260946
O14978,0.000725426,0.314888527,6.95e-06,0.021192191,0.002942622,1.59e-05,0.000569532,0.743557876,0.0449497620306716,0.0270175438596491,0.1814875630967585
Q969T4,0.000432916,0.434511692,2.77e-06,0.055799144,0.00308316,8.8e-05,0.000696927,0.749988881,0.0285285285285285,0.0187003272557269,0.2005006604233015
Q96H96,0.000994536,0.603999472,3.94e-05,0.042019,0.002958398,3e-05,0.000674445,0.77530038,0.060523938572719,0.0372034956304619,0.1648558449986094
Q96AA3,0.000631823,0.271700298,1.81e-06,0.006420294,0.002506088,3.18e-08,0.000209827,0.821418699,0.0705800139762403,0.0582010582010582,0.1062241769958683
Q96B67,0.000198907,0.270909776,7.96e-08,0.027821276,0.002966615,4.39e-05,0.000487099,0.692671819,0.0588235294117647,0.0158653846153846,0.1048963873097377
Q9UPS8,0.000678624,0.273458529,1.38e-06,0.027821276,0.003000547,2.35e-05,0.000187346,0.853189201,0.1361161524500907,0.1833333333333333,0.1174723864069178
Q8IZW8,0.000222308,0.263314151,4.32e-07,0.036329471,0.003071258,4.62e-05,0.000172358,0.711184744,0.0350877192982456,0.0553359683794466,0.186876705532126
Q13315,0.000620122,0.300880299,1.07e-06,0.128666875,0.003174929,0.000236658,0.00083931,0.848320885,0.0070921985815602,0.0236486486486486,0.1835927004030452
Q8N5S1,0.001041338,0.307999205,8.78e-06,0.011431256,0.002679644,7.16e-06,0.000472112,0.749262956,0.0214504596527068,0.0163850486431131,0.0942985212182145
A8MXV4,0.00111154,0.591269761,6.52e-06,0.025681178,0.0029075,1.31e-05,0.000299753,0.817462278,0.1258678611422172,0.0589743589743589,0.1974814961998907
Q15131,0.00026911,0.294120682,2.46e-06,0.030222361,0.003002373,7.25e-05,0.000157371,0.7280605,0.0316205533596837,0.0666666666666666,0.1517351835583364
Q96PY6,0.00026911,0.297975423,1.81e-06,0.029752584,0.002956894,4.81e-05,0.00025479,0.816446713,0.0118577075098814,0.0855614973262032,0.1393827274689359
Q96T88,0.000479717,0.589961957,8.7e-06,0.055903539,0.003037855,1.72e-05,0.000344716,0.894426831,0.0182926829268292,0.0879227053140096,0.2614413989895023
Q4KMG9,0.000397814,0.308184269,3.06e-07,0.007934022,0.002560732,9.94e-06,0.000509581,0.622188725,0.0089126559714795,0.0386303775241439,0.116504008365284
O75554,0.00026911,0.284819671,3.12e-06,0.01701639,0.002770341,8.93e-06,0.000524569,0.751527786,0.1422924901185771,0.0728778467908902,0.3048985370457763
P02768,0.000713726,0.311141208,1.18e-05,0.257490343,0.00333099,0.002355291,0.00154373,0.899531421,0.0322404371584699,0.0295524508643144,0.1029107970568801
Q2TB10,0.000292511,0.314066347,1.26e-07,0.011535651,0.002842993,2.96e-06,0.000142383,0.742567325,0.2533333333333333,0.1169590643274853,0.2061291649526943
O75251,0.002866603,0.310657985,3e-05,0.049639837,0.002956369,6.28e-05,0.000756877,0.850846896,0.2111743057878889,0.1657425742574257,0.2097780729426089
Q9Y263,0.000456316,0.541051267,5.95e-07,0.044159098,0.003029961,0.000149841,0.000239803,0.875495907,0.0148448043184885,0.0866935483870967,0.1854686866143494
Q96MH2,0.000304211,0.270853641,6.72e-06,0.012475206,0.002738986,3.78e-06,0.000539556,0.746238321,0.083076923076923,0.056338028169014,0.16521922576562
Q9Y277,0.002749599,0.601952989,3.25e-05,0.058513415,0.003082631,7.24e-05,0.000457124,0.852296961,0.1116566648481542,0.1005464480874317,0.1998136230406524
Q9NX47,0.000971135,0.289859783,6.81e-06,0.028656436,0.002878382,6.9e-06,0.00029226,0.698022523,0.0852189244784014,0.0445344129554655,0.2419262627471314
Q9UPM6,0.000222308,0.297227822,6.91e-07,0.035389915,0.003018777,3.08e-05,0.000374692,0.771395132,0.023391812865497,0.0522448979591836,0.2306331507649137
Q5UIP0,0.00083073,0.561810766,1.97e-05,0.02479382,0.002875236,2.17e-05,0.001176532,0.920024787,0.0366197183098591,0.0379715825575698,0.254754608039085
Q96LZ2,0.000748827,0.311149476,1.4e-05,0.005219752,0.00250374,6.12e-07,0.000382186,0.748008692,0.2256944444444444,0.0549019607843137,0.1783838383838384
P08133,0.000222308,0.511659933,1.9e-07,0.043793715,0.003062241,4.73e-05,0.000247297,0.87601112,0.1228070175438596,0.0852272727272727,0.215559493771708
Q9NPG4,0.000222308,0.290390189,1.37e-07,0.015398267,0.002840306,1.09e-05,0.000142383,0.687417992,0.0350877192982456,0.0116959064327485,0.1348091779084515
Q9BRV8,0.000409515,0.301293973,2.79e-06,0.011065873,0.002683395,3.13e-06,0.000359704,0.713293194,0.2067226890756302,0.1968085106382978,0.2032996512563712
P46779,0.002632595,0.602633932,2.54e-05,0.052771688,0.00297136,0.000151815,0.001131569,0.84490724,0.1510590622753984,0.1320971302428256,0.306202074213356
